node,betweenness_centrality,closeness_centrality,degree_centrality
ningigo 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ningigo 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ningigo 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ningigo p 0.25mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ningigo p 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ningigo s 0.25mg/25mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
ningigo s 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
ninpam 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ninpam 0.5 tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ninpam 1 tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ninpam e tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nipam 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nipam 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nipotril plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nira 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nira 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nirsan 1mg tablet md,1.052004745655686e-06,0.7050060737804488,0.030534351145038167
nirsan 2mg tablet md,0.00013510431941593808,0.9168537457387544,0.04580152671755725
nisdol plus 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nit 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nit 5mg tablet,0.0004377257185555471,0.9284331060031995,0.06870229007633588
gastrointestinal disturbance,0.0,0.3270696075623031,0.00018351991191044228
nitab 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitab 20mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitab 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitas 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitas 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitavan 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitavan 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitaz 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitaz 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitcalm 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitcalm 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nite 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nite 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitease 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitee 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nithra 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nithra 20mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nithra 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitpro 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitpro 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrac 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitram 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitram 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitramin 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrapam 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrapam 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitravet 10 tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitravet 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitraz 10mg tablet sr,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitraz 5mg tablet sr,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrazepam 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrazone 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrest 10 tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
nitrest 12.5mg tablet cr,2.013277755628682e-05,0.83925717330086,0.0916030534351145
nitrest 5 tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
nitrest 6.25mg tablet cr,2.013277755628682e-05,0.83925717330086,0.0916030534351145
nitro 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrocest 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrofen 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrofen 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrosh 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrosh 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrosum 2.5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrosun 10 tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrosun 5mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitrozun 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nitzy 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nizpam 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
noanx 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
noanx 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
noanx 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
noanxit tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nobligan 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nobligan 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nobligan 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nodep 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
nodpam 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nodpam 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nodpam 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nodpam 2mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nokzok 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nomadol 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nopidol 50mg capsule,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nopidol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nopidol dp tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
norcof cp syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
nordol injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nordol p 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
norep 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
norep 0.5mg tablet dt,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
norep 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
norep 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
norep plus 0.5 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
norep plus h 0.25 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
norex 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
norex 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
noribs tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
normaline h  tablet 12.5 mg/5 mg,1.602404439539721e-05,0.800508166969147,0.0916030534351145
normaline plus 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
normaxin cc 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
normaxin rt capsule,0.0003960649431347186,0.9780044345898005,0.11450381679389313
normaxin tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
normib tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
normovent syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
normozin 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
norphin 0.3mg injection,5.145131322500262e-05,0.8054196187276312,0.08396946564885496
norpose 2mg tablet,0.00013510431941593808,0.9168537457387544,0.04580152671755725
norval h tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
norval tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
norvalette tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
nosdol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
notence 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
notence 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
notence 0.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
notence 1.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
notil 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
notipram-plus 10 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
notipram-plus 5 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
notipram-plus ls tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
novadol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
novadol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
novodec 50mg/325mg/32.5mg tablet,1.7366848042312856e-05,0.800508166969147,0.061068702290076333
novodol 37.5 mg/325 mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
novospas tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
novotram plus 10mg/325mg/50mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
nozep 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nozep 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nozep 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nozep 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nozim 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nozim 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ntdol tp 100mg/325mg/37.5mg tablet,2.123200353441007e-05,0.8350624763347217,0.06870229007633588
ntp 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
ntp tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
nucalm 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nucalm 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nucloba 10 tablet dt,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
nucloba 5 tablet dt,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
nuclona 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nuclona 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nuclona plus ls 0.25mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nuclona-plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nudol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nulam 1.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
nulam plus 0.25 mg/20 mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nulibra 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
numento plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nupam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
nupose 5mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
nuradol 2mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nuradol 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nuradol-p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nuro beta ls 0.25mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nuro beta ls 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nuro beta plus 0.5mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nuro beta plus 20 tablet sr,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nuro beta plus tablet sr,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
nutradol 50mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nxpram 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
nyquil cough syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
nyquil plus 4mg/10mg syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
nyquil syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
nytoin tablet,0.00016780563172365945,0.977657593758312,0.09923664122137404
nytram p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
nytram-sr 100 tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
nzm 10mg tablet,4.204496272169002e-05,0.917006237006237,0.04580152671755725
o dox tablet,1.4869415574955766e-05,0.8335475092599591,0.061068702290076333
oc dol 100mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
oc dol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
oc dol 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ocalm 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ocalm 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ocdol-p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
octram-p tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
odel 50mg tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
odemed 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
oditam 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
odypram 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
offzep 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
oldol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
oldol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
olipar 2.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
olpid 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpid 5mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpidem 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpitric 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpitric 5mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpyz 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
olpyz 5mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
om 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
omelam tablet,0.00014489733621285384,0.9406295316898405,0.0916030534351145
omodol 50mg/350mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
omudol tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
on kof syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
ona 0.25 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 0.5 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
ona 2mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onapil 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onapract 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
onatril 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onatril 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onaz 0.25 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onaz 0.5 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
onaz-ls tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
onaz-plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
ondol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
